product_id,brand,title,price,category,rating,image_url,product_url
B07TXRSJNQ,Amazon Brand - Symbol,Women's Solid Regular Fit Top,27.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/81kgEFRFphL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TXRSJNQ
B09C8MFT85,Centrino,Men Formal Shoe (8673-1),18.83,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71URPN6d+eL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C8MFT8
B08334Q94K,Womanista,Women's satin with Blouse Piece Saree,40.0,Made for Amazon,4.0,https://m.media-amazon.com/images/I/81K6llffQVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08334Q94K
B0C6PY64T8,MISS OLIVE,Women's Puff Sleeves Solid Double Breasted Knee Length Dress (MOAW21D13-38-145),16.34,Made for Amazon,3.4,https://m.media-amazon.com/images/I/71KjCIy59PL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6PY64T8
B097974HNR,Amazon Brand - Symbol,Men's Color Block Regular T-Shirt (SYM-T-CD1-D4),10.29,Made for Amazon,3.9,https://m.media-amazon.com/images/I/71gCCEXGVJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097974HNR
B08448GX3H,Bourge,Women's Micam-503 Running Shoes,29.49,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71n6tZl4-WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08448GX3H
B08LV59V1B,Amazon Brand - Symbol,Women's Solid Loose Fit Top,24.0,Made for Amazon,4.0,https://m.media-amazon.com/images/I/71E7G1JEHIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LV59V1B
B09DVPSN8H,Centrino,Men Loafer (8733-3),16.64,Made for Amazon,4.0,https://m.media-amazon.com/images/I/812DT7wnhNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DVPSN8H
B07CX2XQQF,styleville.in,Women's Plain Regular Fit Top,36.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/81PXuKREAuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CX2XQQF
B07QS8TMRX,Burwood,Men BWD 194 Leather Formal Shoes,57.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71JbMuEKp8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QS8TMRX
B07V6KFSLF,Burwood,Men BWD 317 Leather Slippers,20.28,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71pQ0xOr5JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07V6KFSLF
B09GPPBZNN,Bourge,Men's Loire-z-195 Sports Shoes,14.58,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71e7b8KIoiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GPPBZNN
B0CDGPWJPC,Burwood,Mens Sneaker BW 459,19.37,Made for Amazon,3.5,https://m.media-amazon.com/images/I/61F3bb9xpkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CDGPWJPC
B08JJ31RQV,Centrino,Black Formal & Dress-Men's Shoes,79.46,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71Dp0x+0JYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08JJ31RQV
B0BT1FBJ83,Womanista,Women's Satin Hand Print Saree,71.0,Made for Amazon,4.0,https://m.media-amazon.com/images/I/51pZnToJ55L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BT1FBJ83
B07CX28WQL,styleville.in,Women's Striped Regular Fit Top,39.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/917lhBoppnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CX28WQL
B07RGNQ5NP,Burwood,Men BWD 256 Leather Loafers,59.0,Made for Amazon,3.7,https://m.media-amazon.com/images/I/61Dv4ycxRBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RGNQ5NP
B07XVSY3HQ,Bourge,Women's Micam-111 Walking Shoes,18.68,Made for Amazon,4.0,https://m.media-amazon.com/images/I/81PZ1-B5QoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07XVSY3HQ
B07V27ZRFS,Burwood,Men BWD 284 Leather Slippers,20.65,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71HqMS+-EUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07V27ZRFS
B09G6ZNLHX,MISS OLIVE,Womens Round Neck Floral Tie-Up Tassel Detailing Front Slit Maxi Top 3/4 Sleeve Dress,19.01,Made for Amazon,3.7,https://m.media-amazon.com/images/I/811wcFI-VnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G6ZNLHX
B07TCHN4FX,Centrino,Men 2029 Sandals,34.0,Made for Amazon,3.4,https://m.media-amazon.com/images/I/71E5irLw-cL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TCHN4FX
B073ZLQKBV,Amazon Brand - Symbol,Men's Solid Regular Fit Full Sleeve Cotton Formal Shirt (AW17MFS229),35.0,Made for Amazon,3.9,https://m.media-amazon.com/images/I/81zm2CZv6EL._AC_UL320_.jpg,https://www.amazon.ae/dp/B073ZLQKBV
B0C7R4Z6G7,styleville.in,Plain Women's Abaya with Hijab,28.91,Made for Amazon,2.9,https://m.media-amazon.com/images/I/51fQnRUdtxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C7R4Z6G7
B09GPP5KBF,Bourge,Men's Loire-z-133 Sports Shoes,45.0,Made for Amazon,3.7,https://m.media-amazon.com/images/I/81hSeRtujxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GPP5KBF
B09C8NCTD3,Centrino,Men's Formal Shoe,28.81,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71OCv597SOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C8NCTD3
B07QR4VCDH,Centrino,Men 3364 Black Formal Shoes,30.08,Made for Amazon,3.7,https://m.media-amazon.com/images/I/813u4wnPhWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QR4VCDH
B0BWXDNZ8N,styleville.in,"styleville,Long Solid Maxi Flare Dress",34.25,Made for Amazon,3.6,https://m.media-amazon.com/images/I/51DC5z0Q4ML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWXDNZ8N
B0B2546HYQ,MISS OLIVE,Women Collar Neck Half Sleeves Solid Boxy Loose Blouse,24.81,Made for Amazon,3.0,https://m.media-amazon.com/images/I/817m7NwHSkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2546HYQ
B08LV49RF5,Amazon Brand - Symbol,Men's Solid Regular Fit Half Sleeve Polo (Combo Pack of 2),23.46,Made for Amazon,3.8,https://m.media-amazon.com/images/I/91ThjBLXPUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LV49RF
B07VGYMYRK,Centrino,Navy Casual-Men's Shoes,46.0,Made for Amazon,3.5,https://m.media-amazon.com/images/I/711ssHyZWuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07VGYMYRK
B07H9HZXZL,Burwood,Men BWD 66 Leather Sandals,64.95,Made for Amazon,3.6,https://m.media-amazon.com/images/I/81y7Hx64gXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07H9HZXZL
B09RQWD7YR,Nelle Harper,Women's Western7 Handbag,20.24,Made for Amazon,4.1,https://m.media-amazon.com/images/I/61HZBpuFmvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09RQWD7YR
B09G71FJ43,MISS OLIVE,Women's Regular Fit Shirt Style Solid Jumpsuit,21.89,Made for Amazon,2.6,https://m.media-amazon.com/images/I/71z5fQ63eFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G71FJ43
B09C6DBFJ6,styleville.in,Women's Regular Fit T-Shirt,16.88,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71HOZZtvLzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C6DBFJ6
B095WRC1W1,Centrino,Men's Brown Thong Sandals,18.21,Made for Amazon,3.4,https://m.media-amazon.com/images/I/713yZ86FuRS._AC_UL320_.jpg,https://www.amazon.ae/dp/B095WRC1W
B07V7NLPGQ,Burwood,Men BWD 290 Leather Slippers,20.44,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71jO0zYR8VL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07V7NLPGQ
B07RHRYK25,Burwood,Men BWD 261 Leather Fisherman Sandals,19.13,Made for Amazon,3.8,https://m.media-amazon.com/images/I/81D-oFcHTbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RHRYK
B0CFFQQQTW,Fusefit,Men PHOENIX FF Sports Shoe,22.01,Made for Amazon,3.6,https://m.media-amazon.com/images/I/61DJAaosEEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFFQQQTW
B0C6MLHW5D,Bourge,Women's Glatt11 Sports Shoes,19.39,Made for Amazon,4.1,https://m.media-amazon.com/images/I/71krwvXt5SL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6MLHW5D
B0B7JD431Y,HammerSmith,Twill Checks Shirt,25.8,Made for Amazon,3.6,https://m.media-amazon.com/images/I/618hr5rIkRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7JD431Y
B0B41YJVPC,Bourge,Women's Micam Z111 Sports Shoes,21.46,Made for Amazon,4.0,https://m.media-amazon.com/images/I/71HL6k+v9vL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B41YJVPC
B09BT7BW83,Diverse,Women's Capri Slim Pants,20.0,Made for Amazon,3.9,https://m.media-amazon.com/images/I/61Eb92Mo-kL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09BT7BW83
B07NZCBPSF,Burwood,Men BWD 145 Leather Flip Flops Thong Sandals,30.48,Made for Amazon,3.8,https://m.media-amazon.com/images/I/712offGMwzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NZCBPSF
B09GPHWL6D,Diverse,Women's Solid Regulat Fit Top,15.8,Made for Amazon,4.1,https://m.media-amazon.com/images/I/81oU3ULNmLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GPHWL6D
B07P3R7Y4V,Burwood,Men BWD 136 Leather Flip Flops Thong Sandals,23.0,Made for Amazon,3.6,https://m.media-amazon.com/images/I/71kCUwnpVTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P3R7Y4V
B083FVST42,Amazon Brand - Myx,Women's Cotton Relaxed Fit Short Kurti,28.0,Made for Amazon,3.9,https://m.media-amazon.com/images/I/91zJNU2pCOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B083FVST4
B09DGPRNK5,styleville.in,Women's Regular Fit Top,35.94,Made for Amazon,4.0,https://m.media-amazon.com/images/I/81cTemeQypL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DGPRNK
B07QPZR1JH,Centrino,Men 3392 TAN Sneakers,46.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71Ogu5EshaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QPZR1JH
B0C6TPQJWP,Bourge,Men's Thur15 Sports Shoes,51.1,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71IzzvPLpxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6TPQJWP
B095H1FTGV,HammerSmith,Men's Structure Regular Shirt,25.88,Made for Amazon,4.1,https://m.media-amazon.com/images/I/712B5eXDXOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B095H1FTGV
B07T7P23SY,Isle Locada by Hidesign,Women's Genuine Leather TOTE BAG,149.0,Made for Amazon,4.3,https://m.media-amazon.com/images/I/81pL2idDurL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07T7P23SY
B07RFRTD48,Amazon Brand - Arthur Harvey,Mens Leather Formal (AH-WS-003B),69.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71uOQTY2RnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RFRTD48
B0BRB9VHHC,Bourge,"Men's Loire-z67 Sports Shoes,",34.58,Made for Amazon,3.8,https://m.media-amazon.com/images/I/81ObnwL3KJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BRB9VHHC
B0BC67WC2S,Burwood,Women's Zipper Boot,69.0,Made for Amazon,3.3,https://m.media-amazon.com/images/I/719i0G9o0HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BC67WC2S
B07RMY8XY4,Nelle Harper,Women's Sling bag,25.86,Made for Amazon,3.7,https://m.media-amazon.com/images/I/91oKdfHAFvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RMY8XY4
B08H6429YF,Amazon Brand - Symbol,Men's Solid Regular T-Shirt (AW17PLPO2-3),34.0,Made for Amazon,4.0,https://m.media-amazon.com/images/I/71M+-sffa4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08H6429YF
B0BDMGRCJK,Fusefit,Women's NORA FF Ballerina,16.03,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71zEn+CitsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDMGRCJK
B09G72PZQL,MISS OLIVE,Women's Relaxed Blouse,48.97,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71kscFXYL7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G72PZQL
B0CJJ2NYC7,KRAVE,Women Multi Stripe Printed Viscose Rayon Smart Casual Playsuit,39.3,Made for Amazon,5.0,https://m.media-amazon.com/images/I/71yLNrrGZ9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJJ2NYC7
B0CGTY576S,Amazon Brand - Symactive,Men's Jogger Regular Track Pants(SYSP-100),20.48,Made for Amazon,3.3,https://m.media-amazon.com/images/I/71yaAsnzkOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CGTY576S
B073X4P9SD,Amazon Brand - Symbol,Men's Regular T-Shirt (AW17PLPO3-1),51.96,Made for Amazon,4.0,https://m.media-amazon.com/images/I/81EGtABZKaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B073X4P9SD
B07T22KS9F,Isle Locada by Hidesign,Women's Genuine Leather SLING BAG,80.19,Made for Amazon,4.3,https://m.media-amazon.com/images/I/91M-2rwLU6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07T22KS9F
B0BH4MZ58B,Fusefit,WOMEN'S GAIL-007 FF Slides,29.0,Made for Amazon,3.6,https://m.media-amazon.com/images/I/61ysJMQwQJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BH4MZ58B
B09TTCYBFM,Amazon Brand - Symactive,Men's Hybrid Shorts,15.48,Made for Amazon,3.3,https://m.media-amazon.com/images/I/717QPp+B0rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TTCYBFM
B0B3MDLK68,YOI,Kids Fitted T-shirt,24.0,Made for Amazon,4.9,https://m.media-amazon.com/images/I/91jvG1tVr0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B3MDLK68
B07TGQDGCP,Deniklo,Men's Striped Regular fit Polo Shirt,32.0,Made for Amazon,4.0,https://m.media-amazon.com/images/I/81M5Qm6LTzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TGQDGCP
B0BDRNJHFS,Fusefit,Men's PCF RN CORE Sweatshirt,10.96,Made for Amazon,3.6,https://m.media-amazon.com/images/I/71HqUYulvuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDRNJHFS
B09797LTRP,Amazon Brand - Symbol,Men's Printed Regular Fit T-Shirt,19.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71h0Zv0yUuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09797LTRP
B0BCM4956G,styleville.in,Printed Mini Dress,20.81,Made for Amazon,4.4,https://m.media-amazon.com/images/I/61u2YRNkypL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BCM4956G
B09TKX8SYQ,Amazon Brand - Symactive,Men's Regular T-Shirt,16.18,Made for Amazon,3.9,https://m.media-amazon.com/images/I/71q6-LRT9vL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TKX8SYQ
B09G6Z8M3J,MISS OLIVE,Women's Cotton Bodycon Midi Dress (Moss17D07-87-139),44.0,Made for Amazon,3.9,https://m.media-amazon.com/images/I/815nD5rD+uL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G6Z8M3J
B09BNLFNF7,Amazon Brand - Symactive,Men's Regular Fit T-Shirt,21.52,Made for Amazon,4.0,https://m.media-amazon.com/images/I/91HB9d3U20L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09BNLFNF7
B0BPYL28YJ,styleville.in,Women's Long Maxi Dress with Embellied Details,33.58,Made for Amazon,2.9,https://m.media-amazon.com/images/I/51QlqV14FSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPYL28YJ
B09DGQRS6V,styleville.in,Women's Regular Fit Top,17.05,Made for Amazon,3.1,https://m.media-amazon.com/images/I/71LwObd7FRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DGQRS6V
B093GZGKL4,Amazon Brand - Symactive,Men's Regular T-Shirt,18.85,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71G8k59soWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B093GZGKL4
B08ZSY7W2W,Fusefit,Women's ERINA Walking Shoe,28.42,Made for Amazon,4.0,https://m.media-amazon.com/images/I/713KLgN0ryS._AC_UL320_.jpg,https://www.amazon.ae/dp/B08ZSY7W2W
B075KJYWHF,Diverse,Men's Checkered Slim Fit Cotton Formal Shirt,20.99,Made for Amazon,3.6,https://m.media-amazon.com/images/I/71K+aNZWbWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B075KJYWHF
B0BVFJZD48,Fusefit,Men's SANFORD FF Outdoor hiking shoes,42.35,Made for Amazon,3.8,https://m.media-amazon.com/images/I/7167JKNEa5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BVFJZD48
B0B4219CZZ,Bourge,Women's Micam Z106 Sports Shoes,71.33,Made for Amazon,4.2,https://m.media-amazon.com/images/I/71gisXdZkvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B4219CZZ
B098F3BTBP,Longies,Women's Sports Bra Single,16.69,Made for Amazon,4.5,https://m.media-amazon.com/images/I/716a5yLOvnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B098F3BTBP
B07QS8Z2FT,Centrino,Men 3363 Black Formal Shoes,44.0,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71URZaDcgiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QS8Z2FT
B07CZY851N,styleville.in,Women's Plain Regular Fit Top,36.0,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71rGd4r0pzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CZY851N
B09P595MKX,Deniklo,Men's Solid Regular T-Shirt - Pack of 3,33.66,Made for Amazon,3.9,https://m.media-amazon.com/images/I/71Z5rbXCSLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09P595MKX
B09GNTBGJD,Diverse,Women's Rayon Regular Fit Straight Kurtis,20.08,Made for Amazon,3.8,https://m.media-amazon.com/images/I/713AWQZGeYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09GNTBGJD
B08C3CRPH2,Centrino,Men's Brown Fisherman Sandals,57.77,Made for Amazon,3.9,https://m.media-amazon.com/images/I/71yDEcNHDVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08C3CRPH
B0BPYNHSDS,styleville.in,Women's Wrap Midi Dress,49.0,Made for Amazon,3.3,https://m.media-amazon.com/images/I/51DuLBx6AgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPYNHSDS
B07CYXFMGZ,Centrino,Men's Brown Formal Shoes,49.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71xP2D5Q68L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CYXFMGZ
B0BDRTBG19,Fusefit,Men's PCF RN BE YOUR STYLE Sweatshirt,12.76,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71E-0VXArBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDRTBG19
B07LC4C867,Burwood,Men BWD 115 Leather Boots,66.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71pBuWphwGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07LC4C867
B0BCDKTV4V,KRAVE,Women Olive Green Solid Double-Breasted Overcoat,35.71,Made for Amazon,4.4,https://m.media-amazon.com/images/I/41zxHN8+W7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BCDKTV4V
B09B7X5WRV,Deniklo,Men's Regular fit T- Shirt,27.0,Made for Amazon,3.5,https://m.media-amazon.com/images/I/61ZH8YNHjXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09B7X5WRV
B081D6YJ4T,Fusefit,Women's MEGAN Sports Shoe,56.16,Made for Amazon,4.1,https://m.media-amazon.com/images/I/711bnuEqLlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B081D6YJ4T
B07Q83ZVLM,Centrino,Black Casual-Men's Shoes,49.0,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71-f2TI+G4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07Q83ZVLM
B09KCFMT8X,Centrino,Women's 2901-1 Walking Shoe,34.0,Made for Amazon,3.2,https://m.media-amazon.com/images/I/81pj99n5DwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KCFMT8X
B095WM8C5Z,Centrino,Men's Sandals & Floaters,19.36,Made for Amazon,3.3,https://m.media-amazon.com/images/I/71PMVEpM6GL._AC_UL320_.jpg,https://www.amazon.ae/dp/B095WM8C5Z
B0CDGK94HG,Burwood,Mens Sneaker BW 457,46.0,Made for Amazon,3.0,https://m.media-amazon.com/images/I/618HqAWci4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CDGK94HG
B0B6P6SKC5,Bourge,Girls Belfast Z4 Slides,29.0,Made for Amazon,4.1,https://m.media-amazon.com/images/I/61xXxnyZlxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B6P6SKC
B0CFFSK8YB,Fusefit,Men WALTER Sports Shoe,79.16,Made for Amazon,4.0,https://m.media-amazon.com/images/I/61TOXyrQE-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFFSK8YB
B0C6TKB2ZF,Bourge,Men's Thur16 Sports Shoes,18.04,Made for Amazon,3.8,https://m.media-amazon.com/images/I/81yM337idXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6TKB2ZF
B0BHX4VBRM,styleville.in,"Printed Jumpsuit with Full Sleeves for Women, Large, Grey",54.0,Made for Amazon,,https://m.media-amazon.com/images/I/714sm+bQ+SL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BHX4VBRM
B09G723P4M,MISS OLIVE,Women's Crepe A-Line Maxi Dress,41.0,Made for Amazon,3.2,https://m.media-amazon.com/images/I/71wGeK+VNmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G723P4M
B09G712LYG,MISS OLIVE,Women's Georgette Fit and Flare Maxi Dress,50.0,Made for Amazon,4.4,https://m.media-amazon.com/images/I/71af9z1AtTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09G712LYG
B0C6MKYFSB,Bourge,Women's Glatt05 Sports Shoes,19.94,Made for Amazon,3.7,https://m.media-amazon.com/images/I/71aGNH2BFlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6MKYFSB
B0B528L54L,Deniklo,Printed Round Neck T-Shirt For Men,19.0,Made for Amazon,3.3,https://m.media-amazon.com/images/I/81uqqzAIFUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B528L54L
B08LV4Q88X,Amazon Brand - Symbol,Women's Solid Regular Fit Top,43.56,Made for Amazon,3.8,https://m.media-amazon.com/images/I/71NGnyBrHML._AC_UL320_.jpg,https://www.amazon.ae/dp/B08LV4Q88X
B08KKJS4HZ,Amazon Brand - Myx,Women's Cotton Palazzo Bottom,15.43,Made for Amazon,3.6,https://m.media-amazon.com/images/I/71qI4nCL1DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08KKJS4HZ
B0BDRKGN4T,Fusefit,Men's PCF RN NEVER GIVE UP Sweatshirt,14.88,Made for Amazon,3.3,https://m.media-amazon.com/images/I/81F6ZGSjliL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDRKGN4T
B0971Q1Y1X,Amazon Brand - House & Shields,Men's Regular T-Shirt,12.51,Made for Amazon,4.1,https://m.media-amazon.com/images/I/71XQtD3038L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0971Q1Y1X
B0CFFPPXGW,Fusefit,Men SPARTA FF Sports Shoe,60.71,Made for Amazon,3.9,https://m.media-amazon.com/images/I/61iY+k6LqNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFFPPXGW
B09HZFNSGM,styleville.in,Women'S Comfort Fit Fashion Neckline Blouse(Snarsf401967),37.24,Made for Amazon,,https://m.media-amazon.com/images/I/81lKuVDAaFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HZFNSGM
B0821V4QFG,Centrino,Navy Men's Shoes (7729),20.36,Made for Amazon,3.4,https://m.media-amazon.com/images/I/61xyEduQ27L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0821V4QFG
B07QS8Z5XH,Centrino,Casual-Men's Shoes (5631),43.0,Made for Amazon,3.6,https://m.media-amazon.com/images/I/71fj3YjhqoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QS8Z5XH
B097N56JQ4,styleville.in,Polyester Fit and Flare Casual Dress,49.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/61BqalGbUvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097N56JQ4
B0BDMGC3MH,Fusefit,Men's BOUNCE 2.0 FF Sports Shoe,26.27,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71cbfO-vibL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BDMGC3MH
B09P19D2CM,MISS OLIVE,Women's Relaxed Dress Shirt,13.97,Made for Amazon,3.3,https://m.media-amazon.com/images/I/81RQNWnirYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09P19D2CM
B0C81V4LRK,styleville.in,Women's Abaya with Hijab,54.0,Made for Amazon,3.0,https://m.media-amazon.com/images/I/51-bzwMKf+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C81V4LRK
B0821VMDKJ,Centrino,Men Shoes (7711),37.0,Made for Amazon,3.5,https://m.media-amazon.com/images/I/71bkmC8Ks0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0821VMDKJ
B0821T8LL8,Centrino,Brown Men's Shoes (7707),50.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/710rQUoS7sL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0821T8LL8
B07TBNL3CD,Isle Locada by Hidesign,Women's Genuine Leather SHOULDER BAG,188.52,Made for Amazon,4.1,https://m.media-amazon.com/images/I/81NEyB8nBYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TBNL3CD
B09DGQ3VPC,styleville.in,Women's Fit and Flare Jumpsuit,44.0,Made for Amazon,4.3,https://m.media-amazon.com/images/I/61PKS8HF4LL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DGQ3VPC
B0B528W61Q,Deniklo,Printed Round Neck T-Shirt For Men,17.0,Made for Amazon,3.8,https://m.media-amazon.com/images/I/61BtrEJH+qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B528W61Q
B09D3TVQLD,Longies,Women's Rayon Capri Nigh Suit Regular Night Shirt,67.72,Made for Amazon,4.2,https://m.media-amazon.com/images/I/71Ctl5EJPoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09D3TVQLD
